DEALER_ID,DEALER_NAME,DEALER_BRANCH,Pincode,City,State,Category,FOS_NAME,FOS_CODE,STATUS
653247689,Dealer_772,Branch_95,411989,Pune,Maharashtra,Cycles,FOS_772,957941689,Mod Active
579195483,Dealer_773,Branch_2,411539,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_773,965820274,Inactive
233536805,Dealer_774,Branch_92,411704,Pune,Maharashtra,Luggage,FOS_774,942122867,Inactive
142107612,Dealer_775,Branch_65,411215,Pune,Maharashtra,Sports Equipment,FOS_775,925898292,Mod Active
734919247,Dealer_776,Branch_60,411773,Pune,Maharashtra,Pharmacy,FOS_776,981006366,Mod Active
257006013,Dealer_777,Branch_27,411544,Pune,Maharashtra,Hotels,FOS_777,944387860,Mod Active
448890933,Dealer_778,Branch_51,411934,Pune,Maharashtra,Travel Agencies,FOS_778,975190879,Inactive
323586119,Dealer_779,Branch_67,411734,Pune,Maharashtra,Travel Agencies,FOS_779,995611232,Active
403368944,Dealer_780,Branch_81,411350,Pune,Maharashtra,Toys,FOS_780,923384646,Inactive
166355626,Dealer_781,Branch_99,411536,Pune,Maharashtra,Eyewear,FOS_781,916495349,Mod Active
873414805,Dealer_782,Branch_93,411060,Pune,Maharashtra,Sewing Machines.,FOS_782,941347277,Inactive
337709632,Dealer_783,Branch_72,411040,Pune,Maharashtra,Toys,FOS_783,932481046,Inactive
618619402,Dealer_784,Branch_27,411576,Pune,Maharashtra,Toys,FOS_784,938249155,Mod Active
392632565,Dealer_785,Branch_13,411803,Pune,Maharashtra,Musical Instruments,FOS_785,937106121,Active
225885986,Dealer_786,Branch_93,411262,Pune,Maharashtra,Bike Accessories,FOS_786,944632650,Active
658985630,Dealer_787,Branch_60,411220,Pune,Maharashtra,Vehicle Care / Servicing,FOS_787,964336942,Active
958825519,Dealer_788,Branch_32,411648,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_788,984438364,Active
743417655,Dealer_789,Branch_69,411906,Pune,Maharashtra,Medical Accessories,FOS_789,919740250,Inactive
820432260,Dealer_790,Branch_65,411832,Pune,Maharashtra,Computer Accessories,FOS_790,926799453,Mod Active
708709557,Dealer_791,Branch_38,411879,Pune,Maharashtra,Spa And Salon,FOS_791,978328823,Mod Active
414227093,Dealer_792,Branch_26,411586,Pune,Maharashtra,Pharmacy,FOS_792,906372182,Active
124569052,Dealer_793,Branch_45,411548,Pune,Maharashtra,Departmental Stores,FOS_793,984606597,Mod Active
156855182,Dealer_794,Branch_68,411363,Pune,Maharashtra,Sewing Machines.,FOS_794,980676157,Mod Active
508120379,Dealer_795,Branch_34,411934,Pune,Maharashtra,Toys,FOS_795,913884570,Mod Active
179723924,Dealer_796,Branch_74,411820,Pune,Maharashtra,High End Stationery,FOS_796,901768505,Active
368289190,Dealer_797,Branch_82,411634,Pune,Maharashtra,Remi Gas Kit,FOS_797,941873873,Active
580052956,Dealer_798,Branch_77,411829,Pune,Maharashtra,Tyres,FOS_798,992871593,Inactive
533985225,Dealer_799,Branch_38,411640,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_799,956416154,Inactive
120706918,Dealer_800,Branch_19,411367,Pune,Maharashtra,E-Bike,FOS_800,963353447,Inactive
131403762,Dealer_801,Branch_73,411470,Pune,Maharashtra,Power Backup,FOS_801,993427602,Inactive
300540847,Dealer_802,Branch_93,411715,Pune,Maharashtra,Watches,FOS_802,982805108,Inactive
789638441,Dealer_803,Branch_40,411335,Pune,Maharashtra,Footwear,FOS_803,913781630,Inactive
932084629,Dealer_804,Branch_79,411630,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_804,962092874,Active
917144960,Dealer_805,Branch_9,411366,Pune,Maharashtra,Power Tools,FOS_805,990716841,Inactive
876213616,Dealer_806,Branch_6,411810,Pune,Maharashtra,Vehicle Care / Servicing,FOS_806,972791856,Mod Active
347850324,Dealer_807,Branch_3,411547,Pune,Maharashtra,Travel Agencies,FOS_807,981745887,Active
891811695,Dealer_808,Branch_53,411684,Pune,Maharashtra,Small Appliances,FOS_808,965356780,Inactive
847412717,Dealer_809,Branch_18,411378,Pune,Maharashtra,Sewing Machines.,FOS_809,941014049,Inactive
353506356,Dealer_810,Branch_3,411080,Pune,Maharashtra,Travel Agencies,FOS_810,947643520,Inactive
942641410,Dealer_811,Branch_1,411122,Pune,Maharashtra,Others,FOS_811,902269694,Inactive
627364359,Dealer_812,Branch_18,411331,Pune,Maharashtra,Cycles,FOS_812,968966131,Inactive
659635293,Dealer_813,Branch_12,411207,Pune,Maharashtra,Gyms And Spas,FOS_813,956593569,Mod Active
931750787,Dealer_814,Branch_15,411845,Pune,Maharashtra,Pets Accessories,FOS_814,958220448,Mod Active
657624665,Dealer_815,Branch_40,411428,Pune,Maharashtra,Footwear,FOS_815,903536327,Inactive
129066267,Dealer_816,Branch_40,411675,Pune,Maharashtra,Power Tools,FOS_816,951577077,Mod Active
240195853,Dealer_817,Branch_33,411808,Pune,Maharashtra,Power Backup,FOS_817,990832777,Inactive
599777634,Dealer_818,Branch_47,411756,Pune,Maharashtra,Departmental Stores,FOS_818,940186320,Mod Active
844375053,Dealer_819,Branch_76,411129,Pune,Maharashtra,Lighting,FOS_819,978831087,Active
671278664,Dealer_820,Branch_37,411616,Pune,Maharashtra,Insurance,FOS_820,928389833,Inactive
279937628,Dealer_821,Branch_57,411608,Pune,Maharashtra,Bike Accessories,FOS_821,910156580,Inactive
707342815,Dealer_822,Branch_2,411005,Pune,Maharashtra,Crockery And House Hold Items,FOS_822,934919654,Inactive
569052216,Dealer_823,Branch_39,411798,Pune,Maharashtra,Eyewear,FOS_823,931782645,Active
855151634,Dealer_824,Branch_59,411173,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_824,970631801,Active
606186161,Dealer_825,Branch_86,411751,Pune,Maharashtra,Insurance,FOS_825,957368980,Mod Active
426752995,Dealer_826,Branch_67,411595,Pune,Maharashtra,Musical Instruments,FOS_826,993477239,Inactive
443630748,Dealer_827,Branch_92,411264,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_827,984214383,Inactive
692706926,Dealer_828,Branch_98,411720,Pune,Maharashtra,Crockery And House Hold Items,FOS_828,979778895,Inactive
223991631,Dealer_829,Branch_26,411254,Pune,Maharashtra,Computer Accessories,FOS_829,986479995,Mod Active
313064243,Dealer_830,Branch_13,411135,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_830,903633213,Mod Active
741053479,Dealer_831,Branch_23,411924,Pune,Maharashtra,High End Stationery,FOS_831,991481674,Active
126511641,Dealer_832,Branch_96,411898,Pune,Maharashtra,Handicrafts,FOS_832,904261762,Active
540522208,Dealer_833,Branch_42,411978,Pune,Maharashtra,Computer Accessories,FOS_833,909584986,Inactive
450801730,Dealer_834,Branch_53,411202,Pune,Maharashtra,Vehicle Care / Servicing,FOS_834,998632207,Active
616997988,Dealer_835,Branch_86,411220,Pune,Maharashtra,Paints And Hardware,FOS_835,944357979,Inactive
919727153,Dealer_836,Branch_47,411534,Pune,Maharashtra,Crockery And House Hold Items,FOS_836,939773616,Active
643903317,Dealer_837,Branch_92,411366,Pune,Maharashtra,Diagnostics,FOS_837,953983413,Active
742641011,Dealer_838,Branch_18,411860,Pune,Maharashtra,Eyewear,FOS_838,993653352,Active
114505408,Dealer_839,Branch_61,411433,Pune,Maharashtra,Tyres,FOS_839,990745381,Inactive
554580973,Dealer_840,Branch_45,411521,Pune,Maharashtra,Sports Equipment,FOS_840,909378987,Inactive
520743034,Dealer_841,Branch_77,411728,Pune,Maharashtra,Footwear,FOS_841,986642075,Inactive
528103224,Dealer_842,Branch_57,411004,Pune,Maharashtra,Large Applainces,FOS_842,906389908,Active
477370964,Dealer_843,Branch_70,411773,Pune,Maharashtra,Sewing Machines.,FOS_843,918489138,Mod Active
722533603,Dealer_844,Branch_21,411041,Pune,Maharashtra,Toys,FOS_844,982052670,Inactive
570058433,Dealer_845,Branch_11,411525,Pune,Maharashtra,Departmental Stores,FOS_845,932097201,Inactive
754815537,Dealer_846,Branch_6,411562,Pune,Maharashtra,Departmental Stores,FOS_846,943579380,Mod Active
780584311,Dealer_847,Branch_43,411977,Pune,Maharashtra,Tyres,FOS_847,961201095,Active
575862883,Dealer_848,Branch_66,411106,Pune,Maharashtra,Paints And Hardware,FOS_848,908594564,Inactive
601131666,Dealer_849,Branch_75,411254,Pune,Maharashtra,Computer Accessories,FOS_849,912997606,Inactive
606864580,Dealer_850,Branch_38,411991,Pune,Maharashtra,Furnishing,FOS_850,968438386,Inactive
106943202,Dealer_851,Branch_74,411265,Pune,Maharashtra,Travel Agencies,FOS_851,935715372,Mod Active
720956493,Dealer_852,Branch_93,411549,Pune,Maharashtra,Bike Accessories,FOS_852,961684459,Active
944685259,Dealer_853,Branch_42,411667,Pune,Maharashtra,Travel Agencies,FOS_853,907690161,Mod Active
721678990,Dealer_854,Branch_62,411591,Pune,Maharashtra,Power Backup,FOS_854,975034988,Mod Active
819070830,Dealer_855,Branch_20,411940,Pune,Maharashtra,Small Appliances,FOS_855,997458179,Inactive
727287710,Dealer_856,Branch_15,411884,Pune,Maharashtra,Computer Accessories,FOS_856,930125451,Active
763072779,Dealer_857,Branch_33,411180,Pune,Maharashtra,Musical Instruments,FOS_857,962106990,Inactive
114920781,Dealer_858,Branch_76,411135,Pune,Maharashtra,Tyres,FOS_858,906955691,Active
676609616,Dealer_859,Branch_91,411800,Pune,Maharashtra,Watches,FOS_859,950566403,Inactive
602460000,Dealer_860,Branch_45,411660,Pune,Maharashtra,Crockery And House Hold Items,FOS_860,977003573,Mod Active
222854216,Dealer_861,Branch_28,411547,Pune,Maharashtra,Water Purifier,FOS_861,911590956,Mod Active
347293648,Dealer_862,Branch_23,411569,Pune,Maharashtra,Toys,FOS_862,917242395,Inactive
174787233,Dealer_863,Branch_83,411609,Pune,Maharashtra,Home Security Systems,FOS_863,931317775,Inactive
389332208,Dealer_864,Branch_8,411662,Pune,Maharashtra,Luggage,FOS_864,998134653,Mod Active
463663821,Dealer_865,Branch_98,411061,Pune,Maharashtra,Remi Gas Kit,FOS_865,939509124,Inactive
357480235,Dealer_866,Branch_97,411368,Pune,Maharashtra,Small Appliances,FOS_866,958794007,Inactive
476338590,Dealer_867,Branch_4,411207,Pune,Maharashtra,Water Purifier,FOS_867,960381778,Active
593807509,Dealer_868,Branch_1,411126,Pune,Maharashtra,Insurance,FOS_868,964027857,Inactive
915496585,Dealer_869,Branch_28,411700,Pune,Maharashtra,Water Purifier,FOS_869,953053579,Inactive
333521443,Dealer_870,Branch_21,411204,Pune,Maharashtra,Computer Accessories,FOS_870,968036968,Inactive
394327570,Dealer_871,Branch_41,411334,Pune,Maharashtra,E-Bike,FOS_871,928890268,Mod Active
552841529,Dealer_872,Branch_63,411338,Pune,Maharashtra,Furnishing,FOS_872,961272022,Active
915612692,Dealer_873,Branch_3,411073,Pune,Maharashtra,Home Security Systems,FOS_873,967622718,Inactive
961596866,Dealer_874,Branch_10,411748,Pune,Maharashtra,LFR,FOS_874,980119267,Active
469210494,Dealer_875,Branch_71,411020,Pune,Maharashtra,Remi Gas Kit,FOS_875,939865196,Mod Active
258624678,Dealer_876,Branch_77,411458,Pune,Maharashtra,Power Tools,FOS_876,910462820,Inactive
340574007,Dealer_877,Branch_6,411230,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_877,957836074,Mod Active
243312279,Dealer_878,Branch_56,411473,Pune,Maharashtra,Hotels,FOS_878,912732259,Active
483702357,Dealer_879,Branch_91,411406,Pune,Maharashtra,Power Backup,FOS_879,999534867,Inactive
551148141,Dealer_880,Branch_48,411623,Pune,Maharashtra,Vehicle Care / Servicing,FOS_880,944971297,Active
973404238,Dealer_881,Branch_52,411814,Pune,Maharashtra,Hotels,FOS_881,926154035,Inactive
146300462,Dealer_882,Branch_48,411443,Pune,Maharashtra,Small Appliances,FOS_882,948253552,Mod Active
935200589,Dealer_883,Branch_87,411380,Pune,Maharashtra,Toys,FOS_883,996164215,Inactive
547344364,Dealer_884,Branch_69,411047,Pune,Maharashtra,Furnishing,FOS_884,971200160,Active
379553246,Dealer_885,Branch_12,411762,Pune,Maharashtra,Eyewear,FOS_885,920184852,Inactive
514582625,Dealer_886,Branch_59,411591,Pune,Maharashtra,Sports Equipment,FOS_886,919885489,Active
885981930,Dealer_887,Branch_48,411773,Pune,Maharashtra,Pets Accessories,FOS_887,985423994,Inactive
690308792,Dealer_888,Branch_91,411179,Pune,Maharashtra,Musical Instruments,FOS_888,960658752,Inactive
303662925,Dealer_889,Branch_37,411491,Pune,Maharashtra,LFR,FOS_889,983285240,Active
986061114,Dealer_890,Branch_77,411009,Pune,Maharashtra,Diagnostics,FOS_890,959603088,Inactive
531859673,Dealer_891,Branch_12,411121,Pune,Maharashtra,Large Applainces,FOS_891,926462431,Inactive
601583898,Dealer_892,Branch_4,411147,Pune,Maharashtra,Gyms And Spas,FOS_892,954427252,Active
939580420,Dealer_893,Branch_94,411120,Pune,Maharashtra,Computer Accessories,FOS_893,988922316,Inactive
265937954,Dealer_894,Branch_91,411405,Pune,Maharashtra,Water Purifier,FOS_894,976721437,Inactive
761411903,Dealer_895,Branch_28,411877,Pune,Maharashtra,Home Security Systems,FOS_895,973456413,Mod Active
950071430,Dealer_896,Branch_86,411912,Pune,Maharashtra,Water Purifier,FOS_896,993499715,Inactive
938730477,Dealer_897,Branch_49,411699,Pune,Maharashtra,Gyms And Spas,FOS_897,996641103,Active
222953684,Dealer_898,Branch_3,411378,Pune,Maharashtra,Footwear,FOS_898,944169956,Mod Active
324450090,Dealer_899,Branch_60,411238,Pune,Maharashtra,Diagnostics,FOS_899,908190491,Inactive
984079858,Dealer_900,Branch_38,411456,Pune,Maharashtra,Tyres,FOS_900,934848934,Active
936534390,Dealer_901,Branch_7,411237,Pune,Maharashtra,Pets Accessories,FOS_901,916897356,Active
692600660,Dealer_902,Branch_98,411105,Pune,Maharashtra,Sports Equipment,FOS_902,936842402,Active
815468403,Dealer_903,Branch_57,411950,Pune,Maharashtra,Musical Instruments,FOS_903,916581397,Active
962019984,Dealer_904,Branch_5,411741,Pune,Maharashtra,Crockery And House Hold Items,FOS_904,946779275,Mod Active
798971372,Dealer_905,Branch_79,411294,Pune,Maharashtra,Handicrafts,FOS_905,939926355,Mod Active
492154258,Dealer_906,Branch_28,411922,Pune,Maharashtra,Musical Instruments,FOS_906,961039475,Active
247231453,Dealer_907,Branch_34,411141,Pune,Maharashtra,Small Appliances,FOS_907,943762068,Mod Active
345242296,Dealer_908,Branch_65,411441,Pune,Maharashtra,LFR,FOS_908,926105971,Inactive
943054410,Dealer_909,Branch_2,411944,Pune,Maharashtra,Paints And Hardware,FOS_909,990806534,Active
661799951,Dealer_910,Branch_79,411182,Pune,Maharashtra,E-Bike,FOS_910,937912198,Mod Active
220058084,Dealer_911,Branch_54,411040,Pune,Maharashtra,Toys,FOS_911,955262787,Inactive
200663085,Dealer_912,Branch_65,411945,Pune,Maharashtra,Others,FOS_912,974357432,Mod Active
471306436,Dealer_913,Branch_98,411222,Pune,Maharashtra,Departmental Stores,FOS_913,950348246,Inactive
451651123,Dealer_914,Branch_37,411980,Pune,Maharashtra,Departmental Stores,FOS_914,950264785,Mod Active
901015238,Dealer_915,Branch_77,411876,Pune,Maharashtra,Paints And Hardware,FOS_915,937887396,Inactive
573478102,Dealer_916,Branch_94,411222,Pune,Maharashtra,High End Stationery,FOS_916,927324893,Mod Active
416679975,Dealer_917,Branch_52,411988,Pune,Maharashtra,Pharmacy,FOS_917,973741723,Active
937174237,Dealer_918,Branch_82,411399,Pune,Maharashtra,Departmental Stores,FOS_918,922051111,Active
590671951,Dealer_919,Branch_97,411673,Pune,Maharashtra,Crockery And House Hold Items,FOS_919,984622918,Inactive
593509798,Dealer_920,Branch_28,411713,Pune,Maharashtra,Spa And Salon,FOS_920,951757905,Active
360821869,Dealer_921,Branch_42,411182,Pune,Maharashtra,Cycles,FOS_921,956120820,Active
696884096,Dealer_922,Branch_12,411242,Pune,Maharashtra,Apparels,FOS_922,951833731,Active
842789686,Dealer_923,Branch_22,411611,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_923,941064792,Mod Active
735387149,Dealer_924,Branch_73,411093,Pune,Maharashtra,Pharmacy,FOS_924,979323115,Active
348768348,Dealer_925,Branch_61,411922,Pune,Maharashtra,Sports Equipment,FOS_925,976691856,Mod Active
514010773,Dealer_926,Branch_60,411358,Pune,Maharashtra,Computer Accessories,FOS_926,973657530,Inactive
606754151,Dealer_927,Branch_59,411955,Pune,Maharashtra,Hotels,FOS_927,985205937,Mod Active
699801248,Dealer_928,Branch_92,411690,Pune,Maharashtra,Medical Accessories,FOS_928,945332413,Active
346578170,Dealer_929,Branch_21,411522,Pune,Maharashtra,Watches,FOS_929,967308813,Mod Active
665963824,Dealer_930,Branch_29,411024,Pune,Maharashtra,Eyewear,FOS_930,976359729,Inactive
895376475,Dealer_931,Branch_64,411503,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_931,986195979,Mod Active
675008170,Dealer_932,Branch_37,411448,Pune,Maharashtra,Sewing Machines.,FOS_932,928295931,Active
673629767,Dealer_933,Branch_26,411329,Pune,Maharashtra,Pharmacy,FOS_933,923865683,Active
769951432,Dealer_934,Branch_9,411271,Pune,Maharashtra,Large Applainces,FOS_934,975131352,Active
647903521,Dealer_935,Branch_78,411915,Pune,Maharashtra,Eyewear,FOS_935,941221023,Active
890164774,Dealer_936,Branch_98,411846,Pune,Maharashtra,High End Stationery,FOS_936,982741068,Active
408001325,Dealer_937,Branch_51,411368,Pune,Maharashtra,Fragmented Multi Brand Stores,FOS_937,901612651,Inactive
725313087,Dealer_938,Branch_35,411416,Pune,Maharashtra,Power Tools,FOS_938,978494069,Active
586701103,Dealer_939,Branch_55,411788,Pune,Maharashtra,Medical Accessories,FOS_939,918201865,Active
566833075,Dealer_940,Branch_5,411518,Pune,Maharashtra,Tyres,FOS_940,919923550,Inactive
377754551,Dealer_941,Branch_42,411973,Pune,Maharashtra,Vehicle Care / Servicing,FOS_941,960365672,Inactive
570721616,Dealer_942,Branch_30,411087,Pune,Maharashtra,Travel Agencies,FOS_942,976557916,Inactive
853156071,Dealer_943,Branch_48,411502,Pune,Maharashtra,Diagnostics,FOS_943,945765157,Mod Active
921408180,Dealer_944,Branch_16,411312,Pune,Maharashtra,Musical Instruments,FOS_944,983999613,Inactive
952031897,Dealer_945,Branch_2,411189,Pune,Maharashtra,Sports Equipment,FOS_945,931397175,Inactive
542697824,Dealer_946,Branch_4,411181,Pune,Maharashtra,Medical Accessories,FOS_946,997376407,Mod Active
548276351,Dealer_947,Branch_80,411308,Pune,Maharashtra,Water Purifier,FOS_947,951103339,Inactive
501658861,Dealer_948,Branch_42,411960,Pune,Maharashtra,Remi Gas Kit,FOS_948,932391744,Active
159569871,Dealer_949,Branch_54,411257,Pune,Maharashtra,Car Accessories / Auto Ancillaries,FOS_949,944851917,Active
971997156,Dealer_950,Branch_56,411030,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_950,954550934,Active
384754245,Dealer_951,Branch_12,411316,Pune,Maharashtra,Medical Accessories,FOS_951,972966036,Active
686440888,Dealer_952,Branch_67,411199,Pune,Maharashtra,Remi Gas Kit,FOS_952,918964946,Active
258631680,Dealer_953,Branch_73,411248,Pune,Maharashtra,Medical Accessories,FOS_953,960865985,Inactive
188836224,Dealer_954,Branch_53,411889,Pune,Maharashtra,Fine Dining/Organized Dining,FOS_954,989847306,Mod Active
740321221,Dealer_955,Branch_6,411360,Pune,Maharashtra,Apparels,FOS_955,903856631,Active
949752642,Dealer_956,Branch_3,411461,Pune,Maharashtra,Gyms And Spas,FOS_956,972890615,Inactive
769875149,Dealer_957,Branch_88,411290,Pune,Maharashtra,Others,FOS_957,930703468,Mod Active
776717050,Dealer_958,Branch_10,411722,Pune,Maharashtra,Power Tools,FOS_958,992166966,Inactive
115643670,Dealer_959,Branch_52,411407,Pune,Maharashtra,Lighting,FOS_959,945068400,Active
381743250,Dealer_960,Branch_92,411498,Pune,Maharashtra,Eyewear,FOS_960,969296203,Active
594779161,Dealer_961,Branch_23,411392,Pune,Maharashtra,Lighting,FOS_961,986941514,Active
528831126,Dealer_962,Branch_44,411353,Pune,Maharashtra,Bike Accessories,FOS_962,907547852,Mod Active
185092437,Dealer_963,Branch_77,411533,Pune,Maharashtra,Travel Agencies,FOS_963,913496846,Inactive
730216988,Dealer_964,Branch_15,411717,Pune,Maharashtra,Pets Accessories,FOS_964,941757107,Inactive
682114629,Dealer_965,Branch_27,411283,Pune,Maharashtra,Small Appliances,FOS_965,966003047,Active
725089315,Dealer_966,Branch_7,411943,Pune,Maharashtra,Others,FOS_966,933818843,Active
423111482,Dealer_967,Branch_47,411770,Pune,Maharashtra,LFR,FOS_967,961811177,Inactive
978914266,Dealer_968,Branch_92,411607,Pune,Maharashtra,Small Appliances,FOS_968,987812004,Inactive
914876344,Dealer_969,Branch_26,411115,Pune,Maharashtra,Others,FOS_969,974736658,Inactive
564065464,Dealer_970,Branch_32,411899,Pune,Maharashtra,Travel Agencies,FOS_970,972269655,Inactive
597367313,Dealer_971,Branch_73,411322,Pune,Maharashtra,Gyms And Spas,FOS_971,961261678,Mod Active
484928869,Dealer_972,Branch_82,411813,Pune,Maharashtra,Home Security Systems,FOS_972,938111620,Mod Active
840478083,Dealer_973,Branch_2,411598,Pune,Maharashtra,Toys,FOS_973,901683510,Mod Active
